"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"ddot(int, double*, double*, double*) [clone .kd]",1,2018853790,2018853790,99.99971469040528
"__amd_rocclr_fillBufferAligned.kd",1,5760,5760,0.00028530959471648236
