"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"hipMemcpy",7,459788520,65684074,99.90565372409915
"hipMalloc",2,351510,175755,0.07637823654352677
"hipFree",1,70889,70889,0.015403194248624703
"hipSetDevice",2,4749,2374,0.0010318916825843038
"hipDeviceEnablePeerAccess",1,4261,4261,0.0009258560664332951
"hipDeviceCanAccessPeer",1,2794,2794,0.0006070973596842587
